DATE (MM/DD/YYYY),HOUR-MST,Avg Global LI-200 [W/m^2],Avg Cabin Temp [deg F],Avg Lower Temp [deg F],Avg Relative Humidity [%],Avg CR10X Battery [VDC]
8/23/2020,21,-0.0041,71.2333,63.2883,47.3083,12.5933
8/23/2020,22,-0.0182,70.7000,63.1858,47.5458,12.5800
8/23/2020,23,-0.0145,70.1333,63.0358,47.4558,12.5583
8/24/2020,0,-0.0117,69.4975,62.8658,48.2575,12.5433
8/24/2020,1,-0.0084,68.8075,62.6808,48.4908,12.5167
8/24/2020,2,-0.0160,68.2258,62.4792,50.9850,12.4942
8/24/2020,3,-0.0151,67.6908,62.2683,52.4525,12.4617
8/24/2020,4,-0.0113,67.1708,62.0700,52.8600,12.4325
8/24/2020,5,-0.0129,66.6217,61.9092,51.6058,12.4092
8/24/2020,6,12.6798,66.0175,61.7117,51.5800,12.4017
8/24/2020,7,90.3708,65.4675,61.4858,55.0183,12.5742
8/24/2020,8,288.3333,65.0775,61.3192,53.1542,13.3517
8/24/2020,9,379.6833,65.1033,61.1983,41.5008,13.3608
8/24/2020,10,646.0667,65.5608,61.1625,32.7592,13.3642
8/24/2020,11,810.0000,66.4075,61.2892,24.1100,13.3692
8/24/2020,12,820.9750,67.4117,61.5317,20.6992,13.3700
8/24/2020,13,312.4750,68.4817,61.7267,27.1175,13.3317
8/24/2020,14,517.1417,69.0917,61.9050,26.2792,13.3700
8/24/2020,15,382.9333,69.4908,62.1183,25.2883,13.3700
8/24/2020,16,176.3250,69.8958,62.2367,26.5600,13.2725
8/24/2020,17,160.6750,70.1750,62.3817,26.1025,13.0400
8/24/2020,18,119.7150,70.3333,62.5417,28.6617,12.8800
8/24/2020,19,13.5801,70.4000,62.6375,30.2725,12.6733
8/24/2020,20,0.0047,70.3000,62.7308,32.6583,12.6258
8/24/2020,21,-0.0054,70.0858,62.7883,37.7633,12.6017
8/24/2020,22,-0.0063,69.6692,62.8200,40.1892,12.5892
8/24/2020,23,-0.0109,69.1642,62.7908,41.0717,12.5783
8/25/2020,0,-0.0148,68.7758,62.6858,42.6875,12.5633
8/25/2020,1,-0.0150,68.4333,62.5642,43.8800,12.5433
8/25/2020,2,-0.0045,68.0142,62.4525,44.3767,12.5275
8/25/2020,3,-0.0080,67.6300,62.3225,47.1075,12.5000
8/25/2020,4,-0.0072,67.1958,62.1833,48.9758,12.4767
8/25/2020,5,-0.0050,66.7242,62.0192,50.0492,12.4450
8/25/2020,6,5.7452,66.2483,61.8908,50.5283,12.4192
8/25/2020,7,67.4567,65.7258,61.7650,50.7358,12.5058
8/25/2020,8,292.5417,65.2958,61.5992,47.0733,13.3050
8/25/2020,9,496.5500,65.4500,61.4575,37.0875,13.3583
8/25/2020,10,617.9917,66.2750,61.4992,30.7183,13.3600
8/25/2020,11,218.0500,67.3508,61.6667,27.9925,13.2950
8/25/2020,12,746.0750,68.0433,61.8658,27.1883,13.3658
8/25/2020,13,466.9250,68.7425,62.1050,25.1000,13.3558
8/25/2020,14,92.4800,69.3742,62.2133,28.5533,12.9975
8/25/2020,15,35.7108,69.5292,62.2808,35.6575,12.7058
8/25/2020,16,96.8658,69.4575,62.3675,39.5367,12.8100
8/25/2020,17,39.6425,69.2800,62.3933,39.4600,12.6825
8/25/2020,18,40.1967,69.1033,62.3925,66.1392,12.6167
8/25/2020,19,4.6901,68.8133,62.4300,59.2558,12.5933
8/25/2020,20,0.0029,68.3967,62.4250,54.1367,12.5758
8/25/2020,21,-0.0057,67.9658,62.3317,55.0658,12.5500
8/25/2020,22,-0.0060,67.5917,62.2183,55.8592,12.5242
8/25/2020,23,-0.0091,67.1892,62.1533,58.5133,12.4925
8/26/2020,0,-0.0201,66.7550,61.9683,60.0925,12.4617
8/26/2020,1,-0.0138,66.2183,61.8583,60.6175,12.4242
8/26/2020,2,-0.0106,65.7550,61.6775,64.7300,12.4017
8/26/2020,3,-0.0123,65.2475,61.5342,64.9575,12.3892
8/26/2020,4,-0.0111,64.7617,61.3233,65.9308,12.3875
8/26/2020,5,-0.0098,64.2233,61.1492,66.3375,12.3775
8/26/2020,6,7.3779,63.6692,60.9350,67.5567,12.3800
8/26/2020,7,72.6650,63.1017,60.7125,66.5758,12.4792
8/26/2020,8,333.2583,62.7058,60.5050,61.6567,13.2842
8/26/2020,9,524.5167,63.0050,60.4200,48.7333,13.3642
8/26/2020,10,713.0833,64.0700,60.5250,35.7408,13.3700
8/26/2020,11,964.8333,65.4142,60.8117,27.1767,13.3717
8/26/2020,12,462.5167,66.5958,61.1017,29.8517,13.3683
8/26/2020,13,668.7667,67.5383,61.3017,32.1158,13.3267
8/26/2020,14,523.1333,68.0217,61.4667,28.7092,13.3433
8/26/2020,15,119.2083,68.5033,61.5950,34.0600,13.0600
8/26/2020,16,51.3925,68.7225,61.7033,44.4550,12.8008
8/26/2020,17,69.5733,68.6950,61.8208,45.1408,12.7067
8/26/2020,18,43.9367,68.5692,61.8233,46.9292,12.6625
8/26/2020,19,6.1438,68.3800,61.8283,50.9167,12.6142
8/26/2020,20,0.0099,68.1175,61.8492,53.4267,12.5942
8/26/2020,21,-0.0040,67.7583,61.8450,59.1383,12.5725
8/26/2020,22,-0.0125,67.2700,61.8058,60.6558,12.5567
8/26/2020,23,-0.0044,66.7417,61.7050,62.7333,12.5333
8/27/2020,0,-0.0095,66.2583,61.5267,66.8567,12.5167
8/27/2020,1,-0.0106,65.7383,61.3958,68.5100,12.4900
8/27/2020,2,-0.0072,65.1133,61.2933,65.8533,12.4642
8/27/2020,3,-0.0081,64.6242,61.0733,70.2642,12.4300
8/27/2020,4,-0.0086,64.1108,60.8833,72.6083,12.4025
8/27/2020,5,-0.0069,63.6117,60.6658,74.0333,12.3808
8/27/2020,6,5.9875,63.0867,60.4608,75.7500,12.3783
8/27/2020,7,70.0650,62.5142,60.2283,73.8917,12.4117
8/27/2020,8,360.6583,62.0783,60.0442,64.8892,13.2383
8/27/2020,9,551.9250,62.4283,59.9317,52.0700,13.3700
8/27/2020,10,714.9583,63.6075,60.0492,39.0567,13.3792
8/27/2020,11,849.4167,64.8625,60.3342,26.6300,13.3758
8/27/2020,12,977.7500,65.9792,60.6017,21.2200,13.3800
8/27/2020,13,690.9417,67.2017,60.7908,24.7392,13.3742
8/27/2020,14,518.1250,68.1342,61.1233,26.1767,13.3392
8/27/2020,15,250.1667,69.0550,61.3117,39.6900,13.2217
8/27/2020,16,384.4417,69.9517,61.5892,31.2917,13.2908
8/27/2020,17,124.1167,70.0150,61.7900,29.1833,12.9600
8/27/2020,18,31.5892,70.1500,62.0100,32.9492,12.7417
8/27/2020,19,21.1848,70.1500,62.2225,36.8933,12.6383
8/27/2020,20,0.0030,69.9475,62.2867,38.5892,12.6158
8/27/2020,21,-0.0063,69.6875,62.3300,43.1858,12.5933
8/27/2020,22,-0.0035,69.3367,62.2725,47.8117,12.5850
8/27/2020,23,-0.0074,68.8442,62.2025,50.2075,12.5633
8/28/2020,0,-0.0086,68.2850,62.0975,53.4867,12.5475
8/28/2020,1,-0.0056,67.7117,61.9875,56.7267,12.5283
8/28/2020,2,-0.0047,67.1008,61.8492,58.1225,12.5117
8/28/2020,3,-0.0107,66.4975,61.7292,60.7333,12.4850
8/28/2020,4,-0.0090,65.9292,61.5500,59.4983,12.4633
8/28/2020,5,-0.0005,65.3625,61.3600,58.7917,12.4317
8/28/2020,6,6.3931,64.7975,61.1675,58.7983,12.4083
8/28/2020,7,70.9125,64.2058,60.9650,58.2858,12.4850
8/28/2020,8,252.6250,63.7908,60.7358,56.4075,13.1725
8/28/2020,9,452.4750,63.8083,60.5617,46.1883,13.3633
8/28/2020,10,560.9667,64.4258,60.5700,40.0250,13.3700
8/28/2020,11,693.7583,65.1533,60.7108,32.5275,13.3717
8/28/2020,12,415.8917,65.9258,60.8842,30.8617,13.3767
8/28/2020,13,190.0667,66.5200,61.0108,35.2933,13.2833
8/28/2020,14,248.1000,66.7992,61.1050,40.8567,13.3608
8/28/2020,15,155.1333,66.9433,61.1450,57.8150,13.2058
8/28/2020,16,113.1750,66.9792,61.2025,69.2083,13.0158
8/28/2020,17,63.1475,66.9008,61.2550,73.1725,12.8467
8/28/2020,18,33.2667,66.7283,61.3283,77.5833,12.6633
8/28/2020,19,3.0021,66.4717,61.2983,81.0833,12.6150
8/28/2020,20,-0.0071,66.1717,61.2608,82.3167,12.5958
8/28/2020,21,-0.0049,65.8150,61.1858,83.5417,12.5792
8/28/2020,22,-0.0092,65.4442,61.0825,84.5750,12.5617
8/28/2020,23,-0.0080,65.0692,60.9825,85.2417,12.5400
8/29/2020,0,-0.0058,64.7075,60.8817,85.7250,12.5217
8/29/2020,1,-0.0094,64.3458,60.7733,85.3000,12.4967
8/29/2020,2,-0.0042,63.9783,60.6800,83.9250,12.4742
8/29/2020,3,-0.0098,63.5867,60.5133,84.0417,12.4433
8/29/2020,4,-0.0061,63.1658,60.3342,86.7917,12.4150
8/29/2020,5,-0.0138,62.7492,60.1750,87.4500,12.3842
8/29/2020,6,6.8249,62.3317,60.0108,87.0833,12.3750
8/29/2020,7,64.3875,61.9442,59.8383,87.4583,12.4358
8/29/2020,8,279.0083,61.6317,59.6950,86.1917,13.1933
8/29/2020,9,481.7667,61.7417,59.6125,73.6433,13.3742
8/29/2020,10,473.9667,62.4017,59.6758,60.9733,13.3800
8/29/2020,11,378.7833,63.0083,59.8000,48.0950,13.3833
8/29/2020,12,355.0750,63.3792,59.8708,48.1250,13.3883
8/29/2020,13,138.3233,63.6075,59.8975,63.5600,13.0908
8/29/2020,14,267.5417,63.6783,59.9683,68.7025,13.3000
8/29/2020,15,461.3583,63.7025,59.9583,62.5100,13.3308
8/29/2020,16,540.3500,63.8558,60.0500,47.1950,13.1892
8/29/2020,17,348.2083,64.3167,60.1808,41.3817,13.0642
8/29/2020,18,120.6550,64.8958,60.3267,42.1042,12.8875
8/29/2020,19,8.2995,65.2492,60.4867,52.4508,12.6575
8/29/2020,20,-0.0071,65.2992,60.5658,62.4975,12.6142
8/29/2020,21,-0.0118,65.1375,60.5942,78.9000,12.5925
8/29/2020,22,-0.0153,64.9183,60.5650,82.4500,12.5775
8/29/2020,23,0.0043,64.6100,60.4883,81.7250,12.5567
8/30/2020,0,-0.0097,64.1883,60.4300,82.6667,12.5450
8/30/2020,1,-0.0104,63.7100,60.2975,83.4333,12.5225
8/30/2020,2,-0.0077,63.2375,60.1333,84.4000,12.5058
8/30/2020,3,-0.0042,62.7375,59.9342,84.7083,12.4817
8/30/2020,4,-0.0061,62.2192,59.7008,84.6417,12.4558
8/30/2020,5,-0.0065,61.6883,59.4717,84.6333,12.4250
8/30/2020,6,5.3867,61.1383,59.2483,84.5917,12.3992
8/30/2020,7,75.1225,60.6033,59.0258,84.7667,12.4000
8/30/2020,8,358.9417,60.1808,58.8175,84.7583,13.2667
8/30/2020,9,548.6500,60.4750,58.7125,64.8117,13.3850
8/30/2020,10,711.3250,61.5750,58.7967,42.2275,13.3942
8/30/2020,11,742.3083,62.6692,59.0367,30.2883,13.3950
8/30/2020,12,776.0083,63.4525,59.2467,27.3633,13.4000
8/30/2020,13,587.4500,64.1625,59.4142,25.2167,13.3742
8/30/2020,14,585.1417,64.7050,59.5450,26.5667,13.3600
8/30/2020,15,632.3167,65.2100,59.7800,29.7158,13.3492
8/30/2020,16,149.8250,65.6967,59.8925,32.2975,13.2233
8/30/2020,17,123.8333,65.8875,59.9750,32.8792,13.1008
8/30/2020,18,118.8917,65.9200,59.9692,37.2558,12.9300
8/30/2020,19,17.9489,65.8875,60.1142,39.1758,12.7358
8/30/2020,20,-0.0021,65.6900,60.2633,45.1933,12.6308
8/30/2020,21,-0.0105,65.2200,60.3400,48.5542,12.6050
8/30/2020,22,-0.0077,64.6958,60.3200,51.3892,12.5900
8/30/2020,23,-0.0085,64.1767,60.2325,51.0317,12.5708
8/31/2020,0,-0.0073,63.7258,60.1158,54.9483,12.5592
8/31/2020,1,-0.0052,63.3500,59.9758,57.7608,12.5417
8/31/2020,2,-0.0063,62.9450,59.8475,61.9592,12.5250
8/31/2020,3,-0.0097,62.4483,59.6508,67.6633,12.5008
8/31/2020,4,-0.0089,61.9125,59.4400,71.6883,12.4817
8/31/2020,5,-0.0117,61.3725,59.2200,73.9917,12.4517
8/31/2020,6,6.3240,60.8242,58.9925,74.6250,12.4283
8/31/2020,7,78.7275,60.2600,58.7400,74.0750,12.4492
8/31/2020,8,349.0833,59.7775,58.5325,66.4167,13.2850
8/31/2020,9,539.9250,60.0408,58.3825,50.0900,13.3917
8/31/2020,10,694.5750,61.0258,58.4225,43.5650,13.4000
8/31/2020,11,489.1333,61.9892,58.6283,36.0167,13.4000
8/31/2020,12,428.4083,62.5575,58.8208,27.0208,13.4025
8/31/2020,13,744.4083,62.9225,59.1083,23.4275,13.4000
8/31/2020,14,586.1167,63.4275,59.3250,24.3158,13.4000
8/31/2020,15,475.8167,63.9650,59.3717,26.5092,13.3750
8/31/2020,16,353.5808,64.5042,59.5892,27.3758,13.1692
8/31/2020,17,19.5028,64.9075,59.6367,60.2392,12.7275
8/31/2020,18,49.0007,64.8817,59.7150,62.0317,12.6925
8/31/2020,19,3.3457,64.6817,59.7892,57.6508,12.6150
8/31/2020,20,-0.0021,64.3842,59.8533,59.4608,12.5942
8/31/2020,21,-0.0132,64.0492,59.7925,60.6858,12.5750
8/31/2020,22,-0.0123,63.6883,59.7808,71.2558,12.5633
8/31/2020,23,-0.0007,63.3392,59.6417,79.8083,12.5400
9/1/2020,0,-0.0083,62.9658,59.5842,79.7083,12.5233
9/1/2020,1,-0.0066,62.5533,59.4517,81.0583,12.4992
9/1/2020,2,-0.0023,62.1125,59.2992,79.5000,12.4758
9/1/2020,3,-0.0047,61.6908,59.1400,81.7667,12.4442
9/1/2020,4,-0.0015,61.2225,58.9517,82.0833,12.4158
9/1/2020,5,0.0008,60.7633,58.7567,80.6417,12.3892
9/1/2020,6,5.5763,60.3200,58.5717,80.6333,12.3750
9/1/2020,7,75.8617,59.8658,58.3633,79.2917,12.4067
9/1/2020,8,340.5333,59.4508,58.1900,72.8108,13.2583
9/1/2020,9,537.7750,59.6600,58.0800,53.4242,13.3933
9/1/2020,10,704.0333,60.4908,58.0150,43.2342,13.4000
9/1/2020,11,821.4167,61.3308,58.1442,38.1092,13.4025
9/1/2020,12,878.5000,61.9683,58.6908,33.4658,13.4000
9/1/2020,13,875.0000,62.6433,58.8367,31.0833,13.4000
9/1/2020,14,817.3333,63.5483,59.0217,30.4425,13.3183
9/1/2020,15,742.1167,64.7725,59.2375,28.2767,13.3775
9/1/2020,16,597.3417,66.1150,59.5108,26.6475,13.3817
9/1/2020,17,314.5583,67.3158,59.7417,26.6892,13.1533
9/1/2020,18,152.9225,68.2558,60.0275,29.7900,12.9142
9/1/2020,19,15.2600,68.6150,60.3775,37.0417,12.6958
9/1/2020,20,-0.0037,68.4542,60.6242,44.6308,12.6292
9/1/2020,21,-0.0081,68.0600,60.7175,50.4042,12.6017
9/1/2020,22,-0.0097,67.5425,60.7675,54.3958,12.5925
9/1/2020,23,-0.0077,66.8517,60.7383,56.1917,12.5775
9/2/2020,0,-0.0110,66.0950,60.6925,56.4317,12.5633
9/2/2020,1,-0.0132,65.2725,60.6208,55.8550,12.5450
9/2/2020,2,-0.0092,64.4442,60.4575,57.7025,12.5275
9/2/2020,3,-0.0042,63.6633,60.2508,60.2850,12.5092
9/2/2020,4,-0.0051,62.8692,60.0242,59.3525,12.4883
9/2/2020,5,-0.0113,62.1458,59.7783,61.8158,12.4600
9/2/2020,6,3.8065,61.5400,59.6517,62.7817,12.4342
9/2/2020,7,71.3500,62.6450,59.4158,59.9008,12.4150
9/2/2020,8,372.1917,62.0333,59.2208,56.4783,13.2433
9/2/2020,9,567.8583,63.9642,59.2200,40.7667,13.3867
9/2/2020,10,729.5500,65.9858,59.4392,30.0317,13.3942
9/2/2020,11,842.6667,67.3550,59.6958,26.6150,13.3800
9/2/2020,12,899.5833,68.4017,60.0858,23.1442,13.4000
9/2/2020,13,892.2500,69.4025,60.4625,20.0808,13.3917
9/2/2020,14,826.9167,70.1425,60.8225,18.0550,13.2600
9/2/2020,15,712.2083,70.5833,61.2058,15.5592,13.0225
9/2/2020,16,545.1833,70.9583,61.5392,14.5567,13.0058
9/2/2020,17,346.4333,71.3917,61.8950,15.0508,12.9592
9/2/2020,18,161.9475,71.7750,62.2958,17.7708,12.9008
9/2/2020,19,9.9376,72.1083,62.7000,23.8275,12.6908
9/2/2020,20,-0.0165,72.2000,62.8633,27.8508,12.6292
9/2/2020,21,-0.0181,72.1417,62.9533,28.9733,12.6058
9/2/2020,22,-0.0115,71.7667,62.9117,31.7758,12.5933
9/2/2020,23,-0.0082,71.1667,62.8058,32.4425,12.5783
9/3/2020,0,-0.0108,70.4417,62.6975,33.6758,12.5600
9/3/2020,1,-0.0114,69.6492,62.5617,34.0083,12.5375
9/3/2020,2,-0.0130,68.8183,62.3692,33.4833,12.5200
9/3/2020,3,-0.0101,68.1092,62.1342,35.1342,12.4950
9/3/2020,4,-0.0107,67.2242,61.8758,34.1275,12.4692
9/3/2020,5,-0.0112,66.4667,61.6000,34.8733,12.4392
9/3/2020,6,2.9890,65.7325,61.3292,36.1675,12.4125
9/3/2020,7,70.7333,65.2425,61.1292,40.2292,12.3967
9/3/2020,8,370.9750,65.2608,60.9858,37.5642,13.2242
9/3/2020,9,564.5333,66.3533,60.8808,29.8750,13.3658
9/3/2020,10,724.8583,68.1517,60.9842,24.5158,13.3742
9/3/2020,11,836.0833,69.5258,61.2283,21.6617,13.3533
9/3/2020,12,890.5833,70.5667,61.5000,19.0700,13.3800
9/3/2020,13,885.2500,71.5833,61.8008,17.6892,13.3783
9/3/2020,14,820.4167,72.4000,62.0992,16.4525,13.2508
9/3/2020,15,703.1250,73.1833,62.3950,15.2658,13.0150
9/3/2020,16,539.2250,74.0500,62.7150,14.9917,13.0183
9/3/2020,17,344.3417,74.8583,63.0167,16.6842,12.9625
9/3/2020,18,141.7792,75.5250,63.3733,23.1333,12.8508
9/3/2020,19,11.7918,75.8833,63.6042,25.8483,12.6750
9/3/2020,20,-0.0125,75.8333,63.7458,31.8833,12.6250
9/3/2020,21,-0.0154,75.5083,63.8250,37.1567,12.6058
9/3/2020,22,-0.0053,74.8833,63.8292,40.6800,12.5917
9/3/2020,23,-0.0092,74.2167,63.7792,42.4275,12.5725
9/4/2020,0,-0.0125,73.4917,63.6283,45.0067,12.5558
9/4/2020,1,-0.0082,72.7750,63.4400,46.3883,12.5325
9/4/2020,2,-0.0175,72.0000,63.2350,47.0333,12.5142
9/4/2020,3,-0.0139,71.1833,63.0017,48.8008,12.4875
9/4/2020,4,-0.0133,70.3250,62.7492,48.0683,12.4633
9/4/2020,5,-0.0179,69.4750,62.4675,46.5517,12.4325
9/4/2020,6,3.4737,68.6192,62.1800,48.3283,12.4083
9/4/2020,7,67.5000,67.7708,61.8767,46.5458,12.3958
9/4/2020,8,365.4417,67.0150,61.6167,42.9600,13.1942
9/4/2020,9,562.2583,67.2467,61.4400,32.9367,13.3592
9/4/2020,10,725.1500,68.3333,61.4425,21.8008,13.3633
9/4/2020,11,836.0000,69.2933,61.5942,17.5117,13.3475
9/4/2020,12,891.8333,70.0392,61.7617,16.0900,13.3700
9/4/2020,13,904.9167,70.8917,61.9408,15.2300,13.3700
9/4/2020,14,853.7667,71.7083,62.2267,14.9975,13.3575
9/4/2020,15,462.5167,72.5250,62.4308,18.7950,13.2617
9/4/2020,16,316.1833,73.1417,62.6925,21.3542,13.1583
9/4/2020,17,112.0117,73.4583,62.8267,23.5500,12.8400
9/4/2020,18,87.9550,73.5000,63.0000,24.2900,12.7500
9/4/2020,19,10.5768,73.4417,63.1417,24.0667,12.6392
9/4/2020,20,-0.0092,73.1417,63.2000,27.3867,12.6133
9/4/2020,21,-0.0099,72.6083,63.2492,29.2233,12.5950
9/4/2020,22,-0.0078,72.0167,63.2050,30.7933,12.5842
9/4/2020,23,-0.0143,71.5333,63.1008,34.7625,12.5608
9/5/2020,0,-0.0078,70.9667,62.9675,36.5167,12.5475
9/5/2020,1,-0.0049,70.3750,62.8083,39.4058,12.5258
9/5/2020,2,-0.0082,69.6392,62.6383,40.3550,12.5083
9/5/2020,3,-0.0073,68.8925,62.4175,42.2367,12.4842
9/5/2020,4,-0.0025,68.1883,62.1842,45.0225,12.4592
9/5/2020,5,-0.0084,67.4700,61.9592,48.4058,12.4283
9/5/2020,6,3.8706,66.7083,61.7158,49.8042,12.4067
9/5/2020,7,64.8525,65.9592,61.4600,50.6642,12.3950
9/5/2020,8,352.1667,65.2933,61.2117,44.9833,13.1917
9/5/2020,9,548.9917,65.6000,61.0433,34.6150,13.3592
9/5/2020,10,709.1917,66.7608,61.0425,27.7058,13.3683
9/5/2020,11,822.0833,67.7700,61.2092,24.4975,13.3642
9/5/2020,12,893.9167,68.5808,61.4508,18.8608,13.3700
9/5/2020,13,499.2000,69.5308,61.6375,17.3083,13.3300
9/5/2020,14,566.5667,70.2417,61.7500,16.7450,13.3200
9/5/2020,15,357.6167,70.7917,61.9808,15.0808,13.2258
9/5/2020,16,567.8333,71.4000,62.2875,14.5533,13.3392
9/5/2020,17,238.9667,72.1417,62.5258,14.2700,13.0492
9/5/2020,18,138.5158,72.7167,62.8742,12.9233,12.9242
9/5/2020,19,7.4363,73.0667,63.0592,12.9233,12.6925
9/5/2020,20,-0.0058,72.8917,63.2250,14.4008,12.6283
9/5/2020,21,-0.0058,72.5333,63.3192,17.6683,12.6033
9/5/2020,22,-0.0020,72.1000,63.3250,21.0533,12.5933
9/5/2020,23,-0.0145,71.5667,63.2392,21.2958,12.5775
9/6/2020,0,-0.0027,70.8250,63.1333,21.4308,12.5658
9/6/2020,1,-0.0018,70.0025,63.0317,21.5525,12.5458
9/6/2020,2,-0.0048,69.3100,62.8250,23.2725,12.5300
9/6/2020,3,-0.0057,68.6600,62.5942,24.6683,12.5108
9/6/2020,4,-0.0043,67.8842,62.4267,24.4867,12.4892
9/6/2020,5,-0.0022,67.1125,62.1800,24.0258,12.4642
9/6/2020,6,5.0975,66.4067,61.9042,25.8783,12.4408
9/6/2020,7,68.4258,65.6900,61.6633,26.5892,12.4667
9/6/2020,8,321.7000,65.0333,61.4633,24.1775,13.2067
9/6/2020,9,522.0917,65.2958,61.2958,21.2942,13.3583
9/6/2020,10,682.0917,66.4325,61.3467,18.0400,13.3650
9/6/2020,11,804.6667,67.5458,61.5475,15.8942,13.3700
9/6/2020,12,866.5833,68.5100,61.7367,14.9658,13.3700
9/6/2020,13,870.7500,69.5475,61.9633,14.5967,13.3683
9/6/2020,14,857.5833,70.4000,62.1950,14.2575,13.3700
9/6/2020,15,662.9917,71.2583,62.4450,14.4925,13.3542
9/6/2020,16,515.0750,72.0750,62.6917,14.3275,13.3467
9/6/2020,17,336.0167,72.8583,62.9758,14.3150,13.1667
9/6/2020,18,114.6783,73.4833,63.2350,14.8692,12.8975
9/6/2020,19,6.6610,73.7917,63.3933,15.9842,12.6708
9/6/2020,20,-0.0060,73.5750,63.5575,17.8475,12.6250
9/6/2020,21,0.0044,73.0333,63.6642,19.5467,12.6017
9/6/2020,22,-0.0035,72.4750,63.6808,21.0725,12.5933
9/6/2020,23,-0.0028,71.7833,63.6342,21.4958,12.5783
9/7/2020,0,-0.0028,71.2500,63.4617,24.5525,12.5650
9/7/2020,1,-0.0026,70.7917,63.2867,26.3600,12.5425
9/7/2020,2,0.0037,70.0975,63.1325,27.0467,12.5300
9/7/2020,3,-0.0014,69.3217,62.8942,26.5983,12.5083
9/7/2020,4,0.0032,68.5892,62.6750,26.8750,12.4892
9/7/2020,5,-0.0001,67.9558,62.4075,29.0342,12.4608
9/7/2020,6,3.4146,67.3025,62.1450,30.9375,12.4392
9/7/2020,7,71.5217,66.6425,61.8683,32.2700,12.4925
9/7/2020,8,294.7917,66.0058,61.6192,26.9167,13.2258
9/7/2020,9,437.1833,65.9175,61.4492,19.0833,13.3575
9/7/2020,10,621.1750,66.4442,61.3550,15.0567,13.3600
9/7/2020,11,709.8417,67.0692,61.4600,12.1783,13.3667
9/7/2020,12,771.3333,67.7267,61.5642,12.2858,13.3700
9/7/2020,13,735.0750,68.4708,61.6925,12.4925,13.3700
9/7/2020,14,558.7000,69.1608,61.8117,13.0142,13.3700
9/7/2020,15,453.4833,69.6950,61.9767,14.2550,13.3700
9/7/2020,16,311.8917,70.1083,62.0950,15.2758,13.3675
9/7/2020,17,180.8583,70.3917,62.1958,15.3108,13.1583
9/7/2020,18,61.0392,70.5000,62.3358,15.6583,12.8050
9/7/2020,19,4.0325,70.4000,62.5000,18.7642,12.6458
9/7/2020,20,-0.0049,69.8842,62.4900,29.7633,12.6150
9/7/2020,21,-0.0001,69.4292,62.2883,42.7508,12.5933
9/7/2020,22,-0.0009,69.0542,62.0783,57.7100,12.5850
9/7/2020,23,0.0043,68.6433,61.9508,65.2350,12.5658
9/8/2020,0,-0.0009,68.0525,61.8842,71.1083,12.5517
9/8/2020,1,-0.0092,67.2567,61.7492,70.0258,12.5308
9/8/2020,2,-0.0064,66.3592,61.4833,67.0933,12.5150
9/8/2020,3,-0.0101,65.6958,61.1600,62.1425,12.4900
9/8/2020,4,-0.0004,65.0567,60.7733,59.8042,12.4700
9/8/2020,5,-0.0042,64.4475,60.3592,60.0325,12.4417
9/8/2020,6,0.4437,63.7642,59.9625,62.1175,12.4192
9/8/2020,7,8.1897,63.0200,59.5308,59.2317,12.3917
9/8/2020,8,35.9558,62.1817,58.9275,56.9825,12.4000
9/8/2020,9,71.8967,61.3650,58.3658,56.5275,12.4750
9/8/2020,10,150.2583,60.6783,57.8367,56.6917,12.8175
9/8/2020,11,218.0083,60.0658,57.3808,53.5775,13.2400
9/8/2020,12,236.4583,59.5325,56.9675,50.4108,13.3900
9/8/2020,13,159.1150,59.0433,56.6000,54.0167,13.2683
9/8/2020,14,48.1125,58.5375,56.3458,61.9242,12.8742
9/8/2020,15,67.9658,57.9417,58.2367,69.2183,12.7542
9/8/2020,16,42.8233,57.3600,61.1758,69.2125,12.6708
9/8/2020,17,30.9025,56.8158,61.9683,69.3217,12.6342
9/8/2020,18,8.4222,56.3150,62.3775,66.9000,12.5800
9/8/2020,19,0.7576,55.8092,62.5475,72.2325,12.5333
9/8/2020,20,-0.0215,55.3058,62.7758,69.3858,12.4883
9/8/2020,21,-0.0184,54.8017,62.7667,68.7392,12.4267
9/8/2020,22,-0.0182,54.3333,62.7917,71.0500,12.3875
9/8/2020,23,-0.0269,53.8875,62.8042,71.4917,12.3708
9/9/2020,0,-0.0237,53.4600,62.7983,71.3458,12.3700
9/9/2020,1,-0.0270,53.0392,62.7667,72.3583,12.3600
9/9/2020,2,-0.0283,52.6408,62.6892,73.9000,12.3600
9/9/2020,3,-0.0172,52.2667,62.6933,74.1250,12.3550
9/9/2020,4,-0.0246,51.9158,62.6583,73.5167,12.3600
9/9/2020,5,-0.0260,51.5900,62.6425,71.7833,12.3583
9/9/2020,6,0.5843,51.2575,62.5867,73.3417,12.3592
9/9/2020,7,15.1100,50.9342,62.5008,74.4917,12.3600
9/9/2020,8,36.7733,50.6525,62.4050,70.7433,12.4325
9/9/2020,9,67.8775,50.4408,62.3075,68.2392,12.5942
9/9/2020,10,90.6083,50.2992,62.3008,66.8450,12.9150
9/9/2020,11,187.8833,50.2375,62.2975,66.5108,13.2617
9/9/2020,12,598.7917,50.2783,62.3517,61.5858,13.3592
9/9/2020,13,722.3500,50.4983,62.4350,58.6200,13.3567
9/9/2020,14,355.7583,50.9058,62.5825,59.7533,13.3642
9/9/2020,15,246.5000,51.2800,62.7750,60.9067,13.3108
9/9/2020,16,126.2250,51.6075,62.9800,63.5167,13.0750
